Sequence_ID	Locus_Tag	Position	Strand	Window_Size	GC_Content
TIGR4_NEG_SP_2100-2009488-f	SP_2100	2009488	+	81	53.09
TIGR4_NEG_SP_2100-2009788-f	SP_2100	2009788	+	81	40.74
TIGR4_NEG_SP_2100-2010028-f	SP_2100	2010028	+	81	44.44
TIGR4_NEG_SP_2101-2011632-r	SP_2101	2011632	-	81	38.27
TIGR4_NEG_SP_2101-2011742-r	SP_2101	2011742	-	81	39.51
TIGR4_NEG_SP_2101-2011782-r	SP_2101	2011782	-	81	35.8
TIGR4_NEG_SP_2101-2012162-r	SP_2101	2012162	-	81	37.04
TIGR4_NEG_SP_2101-2012402-r	SP_2101	2012402	-	81	43.21
TIGR4_NEG_SP_2105-2015254-f	SP_2105	2015254	+	81	33.33
TIGR4_NEG_SP_2106-2016849-r	SP_2106	2016849	-	81	38.27
TIGR4_NEG_SP_2106-2017039-r	SP_2106	2017039	-	81	48.15
TIGR4_NEG_SP_2106-2017209-r	SP_2106	2017209	-	81	40.74
TIGR4_NEG_SP_2106-2017439-r	SP_2106	2017439	-	81	37.04
TIGR4_NEG_SP_2106-2017679-r	SP_2106	2017679	-	81	43.21
TIGR4_NEG_SP_2106-2018029-r	SP_2106	2018029	-	81	34.57
TIGR4_NEG_SP_2106-2018299-r	SP_2106	2018299	-	81	46.91
TIGR4_NEG_SP_2107-2018743-r	SP_2107	2018743	-	81	48.15
TIGR4_NEG_SP_2107-2019883-r	SP_2107	2019883	-	81	41.98
TIGR4_NEG_SP_2107-2020013-r	SP_2107	2020013	-	81	44.44
TIGR4_NEG_SP_2108-2021000-f	SP_2108	2021000	+	81	45.68
TIGR4_NEG_SP_2108-2021050-f	SP_2108	2021050	+	81	48.15
TIGR4_NEG_SP_2108-2021130-f	SP_2108	2021130	+	81	40.74
TIGR4_NEG_SP_2108-2021420-f	SP_2108	2021420	+	81	40.74
TIGR4_NEG_SP_2108-2021510-f	SP_2108	2021510	+	81	40.74
TIGR4_NEG_SP_2108-2021540-f	SP_2108	2021540	+	81	41.98
TIGR4_NEG_SP_2108-2021590-f	SP_2108	2021590	+	81	40.74
TIGR4_NEG_SP_2109-2022337-f	SP_2109	2022337	+	81	33.33
TIGR4_NEG_SP_2109-2022947-f	SP_2109	2022947	+	81	45.68
TIGR4_NEG_SP_2109-2022997-f	SP_2109	2022997	+	81	44.44
TIGR4_NEG_SP_2111-2025191-f	SP_2111	2025191	+	81	30.86
TIGR4_NEG_SP_2112-2025561-f	SP_2112	2025561	+	81	45.68
TIGR4_NEG_SP_2112-2025621-f	SP_2112	2025621	+	81	46.91
TIGR4_NEG_SP_2113-2026639-r	SP_2113	2026639	-	81	35.8
TIGR4_NEG_SP_2114-2027948-r	SP_2114	2027948	-	81	51.85
TIGR4_NEG_SP_2114-2028648-r	SP_2114	2028648	-	81	40.74
TIGR4_NEG_SP_2114-2028758-r	SP_2114	2028758	-	81	50.62
TIGR4_NEG_SP_2122-2034195-r	SP_2122	2034195	-	81	30.86
TIGR4_NEG_SP_2122-2034265-r	SP_2122	2034265	-	81	37.04
TIGR4_NEG_SP_2122-2034285-r	SP_2122	2034285	-	81	39.51
TIGR4_NEG_SP_2122-2034875-r	SP_2122	2034875	-	81	43.21
TIGR4_NEG_SP_2127-2039526-r	SP_2127	2039526	-	81	46.91
TIGR4_NEG_SP_2130-2042115-r	SP_2130	2042115	-	81	30.86
TIGR4_NEG_SP_2131-2042873-r	SP_2131	2042873	-	81	34.57
TIGR4_NEG_SP_2132-2044685-f	SP_2132	2044685	+	81	48.15
TIGR4_NEG_SP_2132-2044845-f	SP_2132	2044845	+	81	39.51
TIGR4_NEG_SP_2132-2044915-f	SP_2132	2044915	+	81	45.68
TIGR4_NEG_SP_2139-2049898-r	SP_2139	2049898	-	81	46.91
TIGR4_NEG_SP_2144-2056254-r	SP_2144	2056254	-	81	45.68
TIGR4_NEG_SP_2144-2056964-r	SP_2144	2056964	-	81	50.62
TIGR4_NEG_SP_2145-2058196-f	SP_2145	2058196	+	81	40.74
TIGR4_NEG_SP_2145-2058306-f	SP_2145	2058306	+	81	46.91
TIGR4_NEG_SP_2145-2058536-f	SP_2145	2058536	+	81	44.44
TIGR4_NEG_SP_2145-2059366-f	SP_2145	2059366	+	81	48.15
TIGR4_NEG_SP_2145-2059486-f	SP_2145	2059486	+	81	35.8
TIGR4_NEG_SP_2146-2059950-r	SP_2146	2059950	-	81	37.04
TIGR4_NEG_SP_2146-2060200-r	SP_2146	2060200	-	81	38.27
TIGR4_NEG_SP_2146-2061050-r	SP_2146	2061050	-	81	50.62
TIGR4_NEG_SP_2148-2062354-f	SP_2148	2062354	+	81	44.44
TIGR4_NEG_SP_2152-2065898-f	SP_2152	2065898	+	81	51.85
TIGR4_NEG_SP_2152-2066798-f	SP_2152	2066798	+	81	44.44
TIGR4_NEG_SP_2152-2066918-f	SP_2152	2066918	+	81	38.27
TIGR4_NEG_SP_2156-2070226-r	SP_2156	2070226	-	81	48.15
TIGR4_NEG_SP_2157-2071245-r	SP_2157	2071245	-	81	45.68
TIGR4_NEG_SP_2157-2071865-r	SP_2157	2071865	-	81	44.44
TIGR4_NEG_SP_2169-2087337-r	SP_2169	2087337	-	81	41.98
TIGR4_NEG_SP_2169-2087437-r	SP_2169	2087437	-	81	43.21
TIGR4_NEG_SP_2169-2087707-r	SP_2169	2087707	-	81	41.98
TIGR4_NEG_SP_2169-2087717-r	SP_2169	2087717	-	81	40.74
TIGR4_NEG_SP_2170-2088762-r	SP_2170	2088762	-	81	43.21
TIGR4_NEG_SP_2171-2089571-r	SP_2171	2089571	-	81	34.57
TIGR4_NEG_SP_2171-2089591-r	SP_2171	2089591	-	81	38.27
TIGR4_NEG_SP_2173-2090770-r	SP_2173	2090770	-	81	35.8
TIGR4_NEG_SP_2173-2091030-r	SP_2173	2091030	-	81	37.04
TIGR4_NEG_SP_2175-2092484-r	SP_2175	2092484	-	81	44.44
TIGR4_NEG_SP_2175-2092714-r	SP_2175	2092714	-	81	45.68
TIGR4_NEG_SP_2185-2103369-r	SP_2185	2103369	-	81	45.68
TIGR4_NEG_SP_2185-2103819-r	SP_2185	2103819	-	81	40.74
TIGR4_NEG_SP_2185-2104149-r	SP_2185	2104149	-	81	48.15
TIGR4_NEG_SP_2186-2105657-r	SP_2186	2105657	-	81	46.91
TIGR4_NEG_SP_2186-2105867-r	SP_2186	2105867	-	81	46.91
TIGR4_NEG_SP_2187-2106664-r	SP_2187	2106664	-	81	38.27
TIGR4_NEG_SP_2187-2106994-r	SP_2187	2106994	-	81	43.21
TIGR4_NEG_SP_2187-2107514-r	SP_2187	2107514	-	81	45.68
TIGR4_NEG_SP_2188-2108156-f	SP_2188	2108156	+	81	44.44
TIGR4_NEG_SP_2188-2108706-f	SP_2188	2108706	+	81	40.74
TIGR4_NEG_SP_2189-2109015-f	SP_2189	2109015	+	81	46.91
TIGR4_NEG_SP_2189-2109165-f	SP_2189	2109165	+	81	43.21
TIGR4_NEG_SP_2189-2109445-f	SP_2189	2109445	+	81	53.09
TIGR4_NEG_SP_2189-2109455-f	SP_2189	2109455	+	81	51.85
TIGR4_NEG_SP_2189-2109665-f	SP_2189	2109665	+	81	61.73
TIGR4_NEG_SP_2190-2110535-r	SP_2190	2110535	-	81	43.21
TIGR4_NEG_SP_2190-2111555-r	SP_2190	2111555	-	81	48.15
TIGR4_NEG_SP_2190-2111635-r	SP_2190	2111635	-	81	39.51
TIGR4_NEG_SP_2190-2111725-r	SP_2190	2111725	-	81	30.86
TIGR4_NEG_SP_2192-2113025-r	SP_2192	2113025	-	81	33.33
TIGR4_NEG_SP_2192-2113155-r	SP_2192	2113155	-	81	37.04
TIGR4_NEG_SP_2192-2113975-r	SP_2192	2113975	-	81	32.1
TIGR4_NEG_SP_2194-2117348-r	SP_2194	2117348	-	81	50.62
TIGR4_NEG_SP_2197-2119757-r	SP_2197	2119757	-	81	40.74
TIGR4_NEG_SP_2198-2120543-r	SP_2198	2120543	-	81	43.21
TIGR4_NEG_SP_2198-2120833-r	SP_2198	2120833	-	81	44.44
TIGR4_NEG_SP_2201-2121920-r	SP_2201	2121920	-	81	35.8
TIGR4_NEG_SP_2201-2122050-r	SP_2201	2122050	-	81	38.27
TIGR4_NEG_SP_2201-2122220-r	SP_2201	2122220	-	81	35.8
TIGR4_NEG_SP_2201-2122400-r	SP_2201	2122400	-	81	44.44
TIGR4_NEG_SP_2203-2124063-r	SP_2203	2124063	-	81	43.21
TIGR4_NEG_SP_2204-2124579-r	SP_2204	2124579	-	81	39.51
TIGR4_NEG_SP_2205-2125198-r	SP_2205	2125198	-	81	40.74
TIGR4_NEG_SP_2205-2126568-r	SP_2205	2126568	-	81	39.51
TIGR4_NEG_SP_2206-2127217-r	SP_2206	2127217	-	81	30.86
TIGR4_NEG_SP_2206-2127387-r	SP_2206	2127387	-	81	30.86
TIGR4_NEG_SP_2208-2128814-r	SP_2208	2128814	-	81	34.57
TIGR4_NEG_SP_2210-2130862-f	SP_2210	2130862	+	81	44.44
TIGR4_NEG_SP_2210-2131232-f	SP_2210	2131232	+	81	38.27
TIGR4_NEG_SP_2214-2133675-r	SP_2214	2133675	-	81	40.74
TIGR4_NEG_SP_2216-2135337-r	SP_2216	2135337	-	81	39.51
TIGR4_NEG_SP_2216-2135617-r	SP_2216	2135617	-	81	45.68
TIGR4_NEG_SP_2216-2135657-r	SP_2216	2135657	-	81	39.51
TIGR4_NEG_SP_2216-2135777-r	SP_2216	2135777	-	81	43.21
TIGR4_NEG_SP_2217-2136709-r	SP_2217	2136709	-	81	32.1
TIGR4_NEG_SP_2218-2137723-r	SP_2218	2137723	-	81	39.51
TIGR4_NEG_SP_2220-2139277-r	SP_2220	2139277	-	81	34.57
TIGR4_NEG_SP_2221-2140061-r	SP_2221	2140061	-	81	35.8
TIGR4_NEG_SP_2221-2140091-r	SP_2221	2140091	-	81	40.74
TIGR4_NEG_SP_2224-2142814-r	SP_2224	2142814	-	81	33.33
TIGR4_NEG_SP_2225-2143324-r	SP_2225	2143324	-	81	39.51
TIGR4_NEG_SP_2225-2143604-r	SP_2225	2143604	-	81	32.1
TIGR4_NEG_SP_2226-2144613-f	SP_2226	2144613	+	81	39.51
TIGR4_NEG_SP_2228-2146492-r	SP_2228	2146492	-	81	46.91
TIGR4_NEG_SP_2229-2147732-r	SP_2229	2147732	-	81	46.91
TIGR4_NEG_SP_2230-2149723-f	SP_2230	2149723	+	81	35.8
TIGR4_NEG_SP_2230-2149873-f	SP_2230	2149873	+	81	37.04
TIGR4_NEG_SP_2230-2149943-f	SP_2230	2149943	+	81	40.74
TIGR4_NEG_SP_2231-2151117-f	SP_2231	2151117	+	81	33.33
TIGR4_NEG_SP_2231-2151217-f	SP_2231	2151217	+	81	37.04
TIGR4_NEG_SP_2231-2151267-f	SP_2231	2151267	+	81	37.04
TIGR4_NEG_SP_2231-2152377-f	SP_2231	2152377	+	81	22.22
TIGR4_NEG_SP_2231-2152607-f	SP_2231	2152607	+	81	28.4
TIGR4_NEG_SP_2231-2152747-f	SP_2231	2152747	+	81	32.1
TIGR4_NEG_SP_2233-2154184-r	SP_2233	2154184	-	81	24.69
TIGR4_NEG_SP_2235-2156155-r	SP_2235	2156155	-	81	38.27
TIGR4_NEG_SP_2239-2159357-f	SP_2239	2159357	+	81	44.44
TIGR4_NEG_SP_2239-2159657-f	SP_2239	2159657	+	81	37.04
TIGR4_NEG_SP_2239-2159767-f	SP_2239	2159767	+	81	35.8
TIGR4_NEG_SP_RS00155-26027-f	SP_RS00155	26027	+	81	48.15
TIGR4_NEG_SP_RS00155-26157-f	SP_RS00155	26157	+	81	55.56
TIGR4_NEG_SP_RS00205-34901-f	SP_RS00205	34901	+	81	46.91
TIGR4_NEG_SP_RS00370-72241-f	SP_RS00370	72241	+	81	41.98
TIGR4_NEG_SP_RS00370-72261-f	SP_RS00370	72261	+	81	39.51
TIGR4_NEG_SP_RS01250-229385-f	SP_RS01250	229385	+	81	39.51
TIGR4_NEG_SP_RS01250-229445-f	SP_RS01250	229445	+	81	39.51
TIGR4_NEG_SP_RS01495-279417-f	SP_RS01495	279417	+	81	24.69
TIGR4_NEG_SP_RS01495-279447-f	SP_RS01495	279447	+	81	30.86
TIGR4_NEG_SP_RS01940-371293-r	SP_RS01940	371293	-	81	35.8
TIGR4_NEG_SP_RS01940-371313-r	SP_RS01940	371313	-	81	30.86
TIGR4_NEG_SP_RS02290-443916-f	SP_RS02290	443916	+	81	55.56
TIGR4_NEG_SP_RS02290-444016-f	SP_RS02290	444016	+	81	43.21
TIGR4_NEG_SP_RS02290-444356-f	SP_RS02290	444356	+	81	38.27
TIGR4_NEG_SP_RS03180-622641-r	SP_RS03180	622641	-	81	40.74
TIGR4_NEG_SP_RS03180-622671-r	SP_RS03180	622671	-	81	37.04
TIGR4_NEG_SP_RS03695-713921-f	SP_RS03695	713921	+	81	41.98
TIGR4_NEG_SP_RS03985-767380-f	SP_RS03985	767380	+	81	33.33
TIGR4_NEG_SP_RS04045-776632-f	SP_RS04045	776632	+	81	46.91
TIGR4_NEG_SP_RS04045-777032-f	SP_RS04045	777032	+	81	37.04
TIGR4_NEG_SP_RS04045-777312-f	SP_RS04045	777312	+	81	44.44
TIGR4_NEG_SP_RS04515-867947-r	SP_RS04515	867947	-	81	45.68
TIGR4_NEG_SP_RS04645-891488-f	SP_RS04645	891488	+	81	28.4
TIGR4_NEG_SP_RS05890-1131863-r	SP_RS05890	1131863	-	81	37.04
TIGR4_NEG_SP_RS05915-1137824-r	SP_RS05915	1137824	-	81	50.62
TIGR4_NEG_SP_RS05915-1137854-r	SP_RS05915	1137854	-	81	51.85
TIGR4_NEG_SP_RS05940-1141588-r	SP_RS05940	1141588	-	81	32.1
TIGR4_NEG_SP_RS05970-1146717-r	SP_RS05970	1146717	-	81	37.04
TIGR4_NEG_SP_RS05970-1147197-r	SP_RS05970	1147197	-	81	28.4
TIGR4_NEG_SP_RS07075-1361871-r	SP_RS07075	1361871	-	81	48.15
TIGR4_NEG_SP_RS07255-1390702-r	SP_RS07255	1390702	-	81	35.8
TIGR4_NEG_SP_RS07460-1423011-r	SP_RS07460	1423011	-	81	38.27
TIGR4_NEG_SP_RS07460-1423081-r	SP_RS07460	1423081	-	81	35.8
TIGR4_NEG_SP_RS07520-1437099-r	SP_RS07520	1437099	-	81	33.33
TIGR4_NEG_SP_RS07545-1443651-r	SP_RS07545	1443651	-	81	37.04
TIGR4_NEG_SP_RS08480-1617995-f	SP_RS08480	1617995	+	81	50.62
TIGR4_NEG_SP_RS08485-1618626-f	SP_RS08485	1618626	+	81	39.51
TIGR4_NEG_SP_RS08685-1656071-r	SP_RS08685	1656071	-	81	45.68
TIGR4_NEG_SP_RS10045-1901717-r	SP_RS10045	1901717	-	81	38.27
TIGR4_NEG_SP_RS10215-1924930-r	SP_RS10215	1924930	-	81	29.63
TIGR4_NEG_SP_RS11135-2099476-r	SP_RS11135	2099476	-	81	43.21
TIGR4_NEG_SP_RS11515-20772-f	SP_RS11515	20772	+	81	28.4
TIGR4_NEG_SP_RS11565-117055-f	SP_RS11565	117055	+	81	23.46
TIGR4_NEG_SP_RS11655-275488-f	SP_RS11655	275488	+	81	33.33
TIGR4_NEG_SP_RS11830-514688-f	SP_RS11830	514688	+	81	40.74
TIGR4_NEG_SP_RS11965-765404-f	SP_RS11965	765404	+	81	38.27
TIGR4_NEG_SP_RS11990-783521-r	SP_RS11990	783521	-	81	39.51
TIGR4_NEG_SP_RS12005-832750-f	SP_RS12005	832750	+	81	45.68
TIGR4_NEG_SP_RS12005-832900-f	SP_RS12005	832900	+	81	46.91
TIGR4_NEG_SP_RS12045-891923-r	SP_RS12045	891923	-	81	38.27
TIGR4_NEG_SP_RS12045-892023-r	SP_RS12045	892023	-	81	39.51
TIGR4_NEG_SP_RS12060-928894-r	SP_RS12060	928894	-	81	32.1
TIGR4_NEG_SP_RS12090-985374-f	SP_RS12090	985374	+	81	38.27
TIGR4_NEG_SP_RS12110-1022271-f	SP_RS12110	1022271	+	81	32.1
TIGR4_NEG_SP_RS12125-1073750-r	SP_RS12125	1073750	-	81	38.27
TIGR4_NEG_SP_RS12150-1130880-r	SP_RS12150	1130880	-	81	33.33
TIGR4_NEG_SP_RS12175-1231794-r	SP_RS12175	1231794	-	81	34.57
TIGR4_NEG_SP_rrnaA16S-15709-f	SP_rrnaA16S	15709	+	81	53.09
TIGR4_NEG_SP_rrnaA16S-16249-f	SP_rrnaA16S	16249	+	81	53.09
TIGR4_NEG_SP_rrnaA16S-16789-f	SP_rrnaA16S	16789	+	81	54.32
TIGR4_NEG_SP_rrnaA23S-18331-f	SP_rrnaA23S	18331	+	81	46.91
TIGR4_NEG_SP_rrnaA23S-18871-f	SP_rrnaA23S	18871	+	81	45.68
TIGR4_NEG_SP_rrnaD16S-1814526-r	SP_rrnaD16S	1814526	-	81	53.09
TIGR4_NEG_SP_rrnaD23S-1810762-r	SP_rrnaD23S	1810762	-	81	54.32
TIGR4_NEG_SP_rrnaD23S-1810932-r	SP_rrnaD23S	1810932	-	81	54.32
TIGR4_NEG_SP_rrnaD23S-1811662-r	SP_rrnaD23S	1811662	-	81	41.98
TIGR4_NEG_SP_rrnaD23S-1811832-r	SP_rrnaD23S	1811832	-	81	51.85
TIGR4_NEG_SP_rrnaD23S-1812122-r	SP_rrnaD23S	1812122	-	81	44.44
TIGR4_NEG_SP_rrnaD23S-1813012-r	SP_rrnaD23S	1813012	-	81	48.15
