Sequence_ID	Locus_Tag	Chromosome	TSS_Position	Strand	Upstream_bp	Downstream_bp	Window_Size	GC_Content	UTR5_Length	Location_Type	Confidence_Sheet	Processed_Coverage	Processed_Ratio
TIGR4_srn218_TSS_808047_+	srn218	NC_003028.3	808047	+	60	20	81	39.51	0.0	tss_intergenic	Low Confidence (TSS_2.1)	43.0	1.48275862068966
TIGR4_SP_0862_TSS_808139_+	SP_0862	NC_003028.3	808139	+	60	20	81	30.86	50.0	tss_within_coding	Low Confidence (TSS_2.1)	622.0	1.05245346869712
TIGR4_SP_0865_TSS_811326_+	SP_0865	NC_003028.3	811326	+	60	20	81	38.27	168.0	tss_within_coding	Low Confidence (TSS_2.1)	24.0	24.0
TIGR4_SP_0866_TSS_813177_+	SP_0866	NC_003028.3	813177	+	60	20	81	27.16	0.0	tss_intergenic	High Confidence (TSS_100.4)	134.0	4.46666666666667
TIGR4_SP_0867_TSS_813430_+	SP_0867	NC_003028.3	813430	+	60	20	81	30.86	91.0	tss_intergenic	High Confidence (TSS_100.4)	15573.0	11.2847826086957
TIGR4_SP_0868_TSS_814102_+	SP_0868	NC_003028.3	814102	+	60	20	81	41.98	217.0	tss_within_coding	Low Confidence (TSS_2.1)	156.0	1.0
TIGR4_SP_0869_TSS_815156_+	SP_0869	NC_003028.3	815156	+	60	20	81	45.68	436.0	tss_within_coding	High Confidence (TSS_100.4)	188.0	188.0
TIGR4_nan_TSS_815433_+	nan	NC_003028.3	815433	+	60	20	81	46.91	NA		Secondary TSS, Low confidence		
TIGR4_SP_0870_TSS_816370_+	SP_0870	NC_003028.3	816370	+	60	20	81	41.98	435.0	tss_within_coding	High Confidence (TSS_100.4)	112.0	112.0
TIGR4_nan_TSS_816650_+	nan	NC_003028.3	816650	+	60	20	81	50.62	NA		Secondary TSS, Low confidence		
TIGR4_SP_0871_TSS_817116_+	SP_0871	NC_003028.3	817116	+	60	20	81	38.27	183.0	tss_within_coding	High Confidence (TSS_100.4)	172.0	172.0
TIGR4_SP_0873_TSS_820272_+	SP_0873	NC_003028.3	820272	+	60	20	81	25.93	14.0	tss_intergenic	High Confidence (TSS_100.4)	438.0	7.68421052631579
TIGR4_SP_0875_TSS_822682_+	SP_0875	NC_003028.3	822682	+	60	20	81	29.63	25.0	tss_intergenic	High Confidence (TSS_100.4)	1358.0	4.24375
TIGR4_SP_0876_TSS_823425_+	SP_0876	NC_003028.3	823425	+	60	20	81	41.98	19.0	tss_within_coding	Low Confidence (TSS_2.1)	18.0	1.28571428571429
TIGR4_SP_0877_TSS_824049_+	SP_0877	NC_003028.3	824049	+	60	20	81	38.27	303.0	tss_within_coding	Low Confidence (TSS_2.1)	20.0	1.33333333333333
TIGR4_SP_0878_TSS_826390_+	SP_0878	NC_003028.3	826390	+	60	20	81	38.27	0.0	tss_intergenic	High Confidence (TSS_100.4)	2470.0	13.7988826815642
TIGR4_SP_0880_TSS_829279_+	SP_0880	NC_003028.3	829279	+	60	20	81	35.8	25.0	tss_intergenic	High Confidence (TSS_100.4)	4583.0	6.6228323699422
TIGR4_SP_0881_TSS_830283_+	SP_0881	NC_003028.3	830283	+	60	20	81	43.21	172.0	tss_within_coding	Low Confidence (TSS_2.1)	105.0	1.22093023255814
TIGR4_SP_0882_TSS_831359_+	SP_0882	NC_003028.3	831359	+	60	20	81	43.21	445.0	tss_within_coding	Low Confidence (TSS_2.1)	253.0	1.07203389830508
TIGR4_SP_RS12005_TSS_832409_+	SP_RS12005	NC_003028.3	832409	+	60	20	81	45.68	241.0	tss_within_coding	Low Confidence (TSS_2.1)	26.0	1.3
TIGR4_SP_0886_TSS_835039_+	SP_0886	NC_003028.3	835039	+	60	20	81	24.69	36.0	tss_intergenic	Low Confidence (TSS_2.1)	326.0	2.69421487603306
TIGR4_SP_0888_TSS_837746_+	SP_0888	NC_003028.3	837746	+	60	20	81	33.33	16.0	tss_intergenic	High Confidence (TSS_100.4)	734.0	8.73809523809524
TIGR4_SP_0889_TSS_837844_+	SP_0889	NC_003028.3	837844	+	60	20	81	32.1	151.0	tss_within_coding	Low Confidence (TSS_2.1)	17.0	1.0
TIGR4_SP_0890_TSS_838149_+	SP_0890	NC_003028.3	838149	+	60	20	81	33.33	377.0	tss_within_coding	Low Confidence (TSS_2.1)	54.0	1.0188679245283
TIGR4_SP_0892_TSS_840098_+	SP_0892	NC_003028.3	840098	+	60	20	81	28.4	27.0	tss_intergenic	Low Confidence (TSS_2.1)	97.0	8.81818181818182
TIGR4_SP_RS12015_TSS_843541_+	SP_RS12015	NC_003028.3	843541	+	60	20	81	27.16	205.0	tss_intergenic	Low Confidence (TSS_2.1)	7.0	3.5
TIGR4_SP_0895_TSS_847060_+	SP_0895	NC_003028.3	847060	+	60	20	81	32.1	1.0	tss_intergenic	Low Confidence (TSS_2.1)	14.0	1.55555555555556
TIGR4_SP_0896_TSS_850240_+	SP_0896	NC_003028.3	850240	+	60	20	81	27.16	31.0	tss_intergenic	High Confidence (TSS_100.4)	16062.0	8.9134295227525
TIGR4_SP_0897_TSS_851283_+	SP_0897	NC_003028.3	851283	+	60	20	81	33.33	54.0	tss_intergenic	Low Confidence (TSS_2.1)	220.0	1.01851851851852
TIGR4_SP_0901_TSS_856127_+	SP_0901	NC_003028.3	856127	+	60	20	81	24.69	24.0	tss_intergenic	Low Confidence (TSS_2.1)	35.0	2.69230769230769
TIGR4_SP_0908_TSS_860839_+	SP_0908	NC_003028.3	860839	+	60	20	81	20.99	0.0	tss_intergenic	High Confidence (TSS_100.4)	1523.0	7.9738219895288
TIGR4_SP_0909_TSS_862638_+	SP_0909	NC_003028.3	862638	+	60	20	81	41.98	317.0	tss_within_coding	Low Confidence (TSS_2.1)	52.0	1.3
TIGR4_SP_0910_TSS_863439_+	SP_0910	NC_003028.3	863439	+	60	20	81	40.74	23.0	tss_intergenic	High Confidence (TSS_100.4)	30093.0	17.4250144759699
TIGR4_F33_TSS_863591_+	F33	NC_003028.3	863591	+	60	20	81	39.51	145.0	tss_within_coding	Low Confidence (TSS_2.1)	358.0	1.44354838709677
TIGR4_Spd-sr07_TSS_863740_+	Spd-sr07	NC_003028.3	863740	+	60	20	81	40.74	0.0	tss_intergenic	Low Confidence (TSS_2.1)	2.0	2.0
TIGR4_SP_0912_TSS_864559_+	SP_0912	NC_003028.3	864559	+	60	20	81	34.57	148.0	tss_intergenic	Low Confidence (TSS_2.1)	266.0	2.18032786885246
TIGR4_SP_0913_TSS_865201_+	SP_0913	NC_003028.3	865201	+	60	20	81	54.32	266.0	tss_within_coding	Low Confidence (TSS_2.1)	14.0	1.0
TIGR4_SP_0918_TSS_872193_+	SP_0918	NC_003028.3	872193	+	60	20	81	41.98	89.0	tss_intergenic	Low Confidence (TSS_2.1)	53.0	1.26190476190476
TIGR4_SP_0919_TSS_872644_+	SP_0919	NC_003028.3	872644	+	60	20	81	46.91	495.0	tss_within_coding	Low Confidence (TSS_2.1)	194.0	1.03743315508021
TIGR4_SP_0920_TSS_874198_+	SP_0920	NC_003028.3	874198	+	60	20	81	43.21	200.0	tss_within_coding	Low Confidence (TSS_2.1)	37.0	1.60869565217391
TIGR4_SP_0921_TSS_875502_+	SP_0921	NC_003028.3	875502	+	60	20	81	40.74	20.0	tss_within_coding	Low Confidence (TSS_2.1)	266.0	1.00757575757576
TIGR4_SP_0922_TSS_876345_+	SP_0922	NC_003028.3	876345	+	60	20	81	43.21	272.0	tss_within_coding	Low Confidence (TSS_2.1)	83.0	1.01219512195122
TIGR4_SP_0924_TSS_878639_+	SP_0924	NC_003028.3	878639	+	60	20	81	30.86	115.0	tss_intergenic	High Confidence (TSS_100.4)	4142.0	4.89598108747045
TIGR4_SP_0925_TSS_879007_+	SP_0925	NC_003028.3	879007	+	60	20	81	32.1	22.0	tss_intergenic	Low Confidence (TSS_2.1)	5.0	1.25
TIGR4_SP_0927_TSS_879920_+	SP_0927	NC_003028.3	879920	+	60	20	81	28.4	22.0	tss_within_coding	High Confidence (TSS_100.4)	807.0	4.66473988439306
TIGR4_SP_0928_TSS_880579_+	SP_0928	NC_003028.3	880579	+	60	20	81	41.98	268.0	tss_within_coding	Low Confidence (TSS_2.1)	87.0	1.07407407407407
TIGR4_SP_0929_TSS_881215_+	SP_0929	NC_003028.3	881215	+	60	20	81	40.74	83.0	tss_within_coding	Low Confidence (TSS_2.1)	57.0	2.47826086956522
TIGR4_SP_0930_TSS_882178_+	SP_0930	NC_003028.3	882178	+	60	20	81	33.33	10.0	tss_within_coding	Low Confidence (TSS_2.1)	116.0	1.27472527472527
TIGR4_SP_0931_TSS_884147_+	SP_0931	NC_003028.3	884147	+	60	20	81	30.86	4.0	tss_intergenic	High Confidence (TSS_100.4)	178.0	4.68421052631579
TIGR4_SP_0932_TSS_885077_+	SP_0932	NC_003028.3	885077	+	60	20	81	44.44	214.0	tss_within_coding	Low Confidence (TSS_2.1)	22.0	1.04761904761905
TIGR4_SP_0933_TSS_886082_+	SP_0933	NC_003028.3	886082	+	60	20	81	45.68	475.0	tss_within_coding	Low Confidence (TSS_2.1)	55.0	1.14583333333333
TIGR4_SP_0935_TSS_887447_+	SP_0935	NC_003028.3	887447	+	60	20	81	28.4	23.0	tss_intergenic	High Confidence (TSS_100.4)	2834.0	11.4736842105263
TIGR4_SP_0936_TSS_887797_+	SP_0936	NC_003028.3	887797	+	60	20	81	44.44	308.0	tss_within_coding	Low Confidence (TSS_2.1)	34.0	1.25925925925926
TIGR4_SP_0937_TSS_888892_+	SP_0937	NC_003028.3	888892	+	60	20	81	44.44	143.0	tss_within_coding	Low Confidence (TSS_2.1)	89.0	1.05952380952381
TIGR4_SP_0938_TSS_889177_+	SP_0938	NC_003028.3	889177	+	60	20	81	44.44	178.0	tss_within_coding	Low Confidence (TSS_2.1)	45.0	1.125
TIGR4_SP_0939_TSS_890006_+	SP_0939	NC_003028.3	890006	+	60	20	81	38.27	418.0	tss_within_coding	Low Confidence (TSS_2.1)	38.0	1.1875
TIGR4_SP_RS04645_TSS_890795_+	SP_RS04645	NC_003028.3	890795	+	60	20	81	28.4	283.0	tss_within_coding	Low Confidence (TSS_2.1)	18.0	1.38461538461538
TIGR4_SP_0944_TSS_894357_+	SP_0944	NC_003028.3	894357	+	60	20	81	27.16	21.0	tss_intergenic	High Confidence (TSS_100.4)	14509.0	7.29828973843058
TIGR4_SP_0945_TSS_894948_+	SP_0945	NC_003028.3	894948	+	60	20	81	40.74	176.0	tss_within_coding	High Confidence (TSS_100.4)	121.0	121.0
TIGR4_SP_0946_TSS_895405_+	SP_0946	NC_003028.3	895405	+	60	20	81	45.68	336.0	tss_within_coding	Low Confidence (TSS_2.1)	517.0	1.01372549019608
TIGR4_SP_0947_TSS_896579_+	SP_0947	NC_003028.3	896579	+	60	20	81	43.21	25.0	tss_within_coding	Low Confidence (TSS_2.1)	38.0	1.72727272727273
TIGR4_SP_0948_TSS_896877_+	SP_0948	NC_003028.3	896877	+	60	20	81	33.33	28.0	tss_intergenic	High Confidence (TSS_100.4)	827.0	6.08088235294118
TIGR4_SP_RS04695_TSS_897641_+	SP_RS04695	NC_003028.3	897641	+	60	20	81	46.91	265.0	tss_within_coding	High Confidence (TSS_100.4)	394.0	394.0
TIGR4_SP_RS04700_TSS_897942_+	SP_RS04700	NC_003028.3	897942	+	60	20	81	32.1	437.0	tss_within_coding	High Confidence (TSS_100.4)	653.0	8.26582278481013
TIGR4_SP_0950_TSS_898770_+	SP_0950	NC_003028.3	898770	+	60	20	81	37.04	169.0	tss_within_coding	Low Confidence (TSS_2.1)	79.0	1.12857142857143
TIGR4_SP_0951_TSS_899441_+	SP_0951	NC_003028.3	899441	+	60	20	81	40.74	1.0	tss_intergenic	Low Confidence (TSS_2.1)	19.0	2.375
TIGR4_SP_0953_TSS_901317_+	SP_0953	NC_003028.3	901317	+	60	20	81	33.33	28.0	tss_intergenic	Low Confidence (TSS_2.1)	99.0	4.95
TIGR4_SP_0954_TSS_901687_+	SP_0954	NC_003028.3	901687	+	60	20	81	37.04	295.0	tss_within_coding	Low Confidence (TSS_2.1)	24.0	1.71428571428571
TIGR4_SP_0955_TSS_902119_+	SP_0955	NC_003028.3	902119	+	60	20	81	44.44	497.0	tss_within_coding	Low Confidence (TSS_2.1)	17.0	2.125
TIGR4_SP_0956_TSS_904935_+	SP_0956	NC_003028.3	904935	+	60	20	81	19.75	100.0	tss_intergenic	High Confidence (TSS_100.4)	573.0	9.09523809523809
TIGR4_SP_0957_TSS_905089_+	SP_0957	NC_003028.3	905089	+	60	20	81	39.51	167.0	tss_within_coding	Low Confidence (TSS_2.1)	55.0	1.48648648648649
TIGR4_SP_0958_TSS_905536_+	SP_0958	NC_003028.3	905536	+	60	20	81	43.21	311.0	tss_within_coding	Low Confidence (TSS_2.1)	15.0	1.0
TIGR4_L20_leader_TSS_907193_+	L20_leader	NC_003028.3	907193	+	60	20	81	28.4	2.0	tss_intergenic	Low Confidence (TSS_2.1)	19103.0	2.96630434782609
TIGR4_SP_0960_TSS_907827_+	SP_0960	NC_003028.3	907827	+	60	20	81	40.74	78.0	tss_within_coding	Low Confidence (TSS_2.1)	480.0	1.15107913669065
TIGR4_SP_0961_TSS_908032_+	SP_0961	NC_003028.3	908032	+	60	20	81	43.21	125.0	tss_within_coding	High Confidence (TSS_100.4)	321.0	321.0
TIGR4_nan_TSS_908074_+	nan	NC_003028.3	908074	+	60	20	81	39.51	NA		Secondary TSS, Low confidence		
TIGR4_SP_0962_TSS_908208_+	SP_0962	NC_003028.3	908208	+	60	20	81	37.04	366.0	tss_within_coding	Low Confidence (TSS_2.1)	514.0	1.01984126984127
TIGR4_F35_TSS_908663_+	F35	NC_003028.3	908663	+	60	20	81	33.33	366.0	tss_within_coding	High Confidence (TSS_100.4)	298.0	298.0
TIGR4_nan_TSS_909022_+	nan	NC_003028.3	909022	+	60	20	81	28.4	NA		Secondary TSS, High confidence		
TIGR4_SP_0964_TSS_909826_+	SP_0964	NC_003028.3	909826	+	60	20	81	39.51	189.0	tss_within_coding	Low Confidence (TSS_2.1)	25.0	2.27272727272727
TIGR4_SP_0965_TSS_910780_+	SP_0965	NC_003028.3	910780	+	60	20	81	49.38	215.0	tss_within_coding	Low Confidence (TSS_2.1)	18.0	1.05882352941176
TIGR4_SP_0967_TSS_914826_+	SP_0967	NC_003028.3	914826	+	60	20	81	29.63	23.0	tss_intergenic	High Confidence (TSS_100.4)	42226.0	10.3216817404058
TIGR4_SP_0968_TSS_915315_+	SP_0968	NC_003028.3	915315	+	60	20	81	44.44	12.0	tss_intergenic	Low Confidence (TSS_2.1)	8.0	2.0
TIGR4_SP_0969_TSS_915707_+	SP_0969	NC_003028.3	915707	+	60	20	81	37.04	32.0	tss_within_coding	Low Confidence (TSS_2.1)	148.0	1.0962962962963
TIGR4_SP_0970_TSS_916332_+	SP_0970	NC_003028.3	916332	+	60	20	81	43.21	355.0	tss_within_coding	Low Confidence (TSS_2.1)	112.0	1.10891089108911
TIGR4_SP_0971_TSS_917133_+	SP_0971	NC_003028.3	917133	+	60	20	81	40.74	378.0	tss_within_coding	Low Confidence (TSS_2.1)	184.0	1.15723270440252
TIGR4_SP_0972_TSS_917831_+	SP_0972	NC_003028.3	917831	+	60	20	81	43.21	272.0	tss_within_coding	Low Confidence (TSS_2.1)	23.0	1.76923076923077
TIGR4_SP_0973_TSS_919143_+	SP_0973	NC_003028.3	919143	+	60	20	81	45.68	159.0	tss_within_coding	Low Confidence (TSS_2.1)	22.0	1.375
TIGR4_SP_0974_TSS_919473_+	SP_0974	NC_003028.3	919473	+	60	20	81	28.4	18.0	tss_intergenic	Low Confidence (TSS_2.1)	1544.0	2.92979127134725
TIGR4_SP_0975_TSS_919716_+	SP_0975	NC_003028.3	919716	+	60	20	81	37.04	110.0	tss_within_coding	Low Confidence (TSS_2.1)	19.0	1.26666666666667
TIGR4_SP_0976_TSS_921882_+	SP_0976	NC_003028.3	921882	+	60	20	81	48.15	261.0	tss_within_coding	Low Confidence (TSS_2.1)	343.0	1.00292397660819
TIGR4_SP_0977_TSS_922453_+	SP_0977	NC_003028.3	922453	+	60	20	81	39.51	173.0	tss_within_coding	Low Confidence (TSS_2.1)	144.0	1.125
TIGR4_SP_0978_TSS_923348_+	SP_0978	NC_003028.3	923348	+	60	20	81	44.44	211.0	tss_within_coding	Low Confidence (TSS_2.1)	48.0	1.26315789473684
TIGR4_SP_0979_TSS_924517_+	SP_0979	NC_003028.3	924517	+	60	20	81	33.33	14.0	tss_intergenic	High Confidence (TSS_100.4)	21991.0	6.33016695451929
TIGR4_SP_0980_TSS_925854_+	SP_0980	NC_003028.3	925854	+	60	20	81	39.51	481.0	tss_within_coding	Low Confidence (TSS_2.1)	51.0	1.45714285714286
TIGR4_SP_0981_TSS_927089_+	SP_0981	NC_003028.3	927089	+	60	20	81	27.16	26.0	tss_intergenic	High Confidence (TSS_100.4)	8112.0	8.91428571428571
TIGR4_srn249_TSS_927825_+	srn249	NC_003028.3	927825	+	60	20	81	37.04	252.0	tss_within_coding	High Confidence (TSS_100.4)	121.0	121.0
TIGR4_SP_0988_TSS_932234_+	SP_0988	NC_003028.3	932234	+	60	20	81	29.63	25.0	tss_intergenic	High Confidence (TSS_100.4)	3960.0	10.6166219839142
TIGR4_SP_0989_TSS_933192_+	SP_0989	NC_003028.3	933192	+	60	20	81	43.21	456.0	tss_within_coding	Low Confidence (TSS_2.1)	168.0	1.08387096774194
TIGR4_SP_0990_TSS_934085_+	SP_0990	NC_003028.3	934085	+	60	20	81	46.91	120.0	tss_within_coding	Low Confidence (TSS_2.1)	236.0	1.15121951219512
TIGR4_SP_0991_TSS_934231_+	SP_0991	NC_003028.3	934231	+	60	20	81	34.57	305.0	tss_within_coding	Low Confidence (TSS_2.1)	94.0	1.03296703296703
TIGR4_SP_0992_TSS_935272_+	SP_0992	NC_003028.3	935272	+	60	20	81	29.63	33.0	tss_intergenic	High Confidence (TSS_100.4)	3908.0	5.42777777777778
TIGR4_nan_TSS_935485_+	nan	NC_003028.3	935485	+	60	20	81	34.57	NA		Secondary TSS, Low confidence		
TIGR4_SP_0993_TSS_935785_+	SP_0993	NC_003028.3	935785	+	60	20	81	40.74	109.0	tss_within_coding	High Confidence (TSS_100.4)	116.0	116.0
TIGR4_SP_0994_TSS_936260_+	SP_0994	NC_003028.3	936260	+	60	20	81	39.51	227.0	tss_within_coding	Low Confidence (TSS_2.1)	84.0	1.13513513513514
TIGR4_SP_RS12065_TSS_938470_+	SP_RS12065	NC_003028.3	938470	+	60	20	81	22.22	0.0	tss_intergenic	High Confidence (TSS_100.4)	5774.0	7.84510869565217
TIGR4_SP_0997_TSS_938940_+	SP_0997	NC_003028.3	938940	+	60	20	81	34.57	339.0	tss_within_coding	Low Confidence (TSS_2.1)	24.0	1.09090909090909
TIGR4_SP_0999_TSS_940129_+	SP_0999	NC_003028.3	940129	+	60	20	81	27.16	27.0	tss_intergenic	Low Confidence (TSS_2.1)	1029.0	2.7007874015748
TIGR4_SP_1000_TSS_940859_+	SP_1000	NC_003028.3	940859	+	60	20	81	28.4	15.0	tss_within_coding	Low Confidence (TSS_2.1)	16.0	1.33333333333333
TIGR4_SpF36_sRNA_TSS_941088_+	SpF36_sRNA	NC_003028.3	941088	+	60	20	81	34.57	347.0	tss_within_coding	Low Confidence (TSS_2.1)	33.0	1.0
TIGR4_SP_1001_TSS_941782_+	SP_1001	NC_003028.3	941782	+	60	20	81	19.75	23.0	tss_intergenic	High Confidence (TSS_100.4)	1702.0	8.34313725490196
TIGR4_nan_TSS_942847_+	nan	NC_003028.3	942847	+	60	20	81	44.44	NA		Secondary TSS, Low confidence		
TIGR4_SP_1002_TSS_943311_+	SP_1002	NC_003028.3	943311	+	60	20	81	20.99	28.0	tss_intergenic	High Confidence (TSS_100.4)	304.0	5.96078431372549
TIGR4_SP_1003_TSS_944052_+	SP_1003	NC_003028.3	944052	+	60	20	81	39.51	212.0	tss_within_coding	Low Confidence (TSS_2.1)	15.0	1.25
TIGR4_SP_1004_TSS_946897_+	SP_1004	NC_003028.3	946897	+	60	20	81	19.75	96.0	tss_intergenic	High Confidence (TSS_100.4)	1194.0	5.57943925233645
TIGR4_trn0485_TSS_949619_+	trn0485	NC_003028.3	949619	+	60	20	81	35.8	500.0	tss_within_coding	Low Confidence (TSS_2.1)	101.0	1.34666666666667
TIGR4_SP_RS12070_TSS_950281_+	SP_RS12070	NC_003028.3	950281	+	60	20	81	18.52	57.0	tss_intergenic	Low Confidence (TSS_2.1)	6.0	6.0
TIGR4_SP_RS04985_TSS_950643_+	SP_RS04985	NC_003028.3	950643	+	60	20	81	38.27	299.0	tss_within_coding	Low Confidence (TSS_2.1)	26.0	1.625
TIGR4_SP_1009_TSS_953823_+	SP_1009	NC_003028.3	953823	+	60	20	81	30.86	26.0	tss_intergenic	High Confidence (TSS_100.4)	139.0	4.96428571428571
TIGR4_preQ1-II_TSS_955903_+	preQ1-II	NC_003028.3	955903	+	60	20	81	27.16	1.0	tss_intergenic	Low Confidence (TSS_2.1)	2.0	2.0
TIGR4_SP_2248_TSS_956603_+	SP_2248	NC_003028.3	956603	+	60	20	81	29.63	4.0	tss_intergenic	Low Confidence (TSS_2.1)	89.0	44.5
TIGR4_SP_1013_TSS_956782_+	SP_1013	NC_003028.3	956782	+	60	20	81	30.86	239.0	tss_within_coding	High Confidence (TSS_100.4)	1312.0	4.33003300330033
TIGR4_nan_TSS_956982_+	nan	NC_003028.3	956982	+	60	20	81	20.99	NA		Secondary TSS, Low confidence		
TIGR4_SP_1014_TSS_957771_+	SP_1014	NC_003028.3	957771	+	60	20	81	40.74	382.0	tss_within_coding	Low Confidence (TSS_2.1)	255.0	1.06694560669456
TIGR4_trn0489_TSS_959237_+	trn0489	NC_003028.3	959237	+	60	20	81	34.57	54.0	tss_intergenic	Low Confidence (TSS_2.1)	5.0	1.0
TIGR4_SP_1018_TSS_962337_+	SP_1018	NC_003028.3	962337	+	60	20	81	25.93	37.0	tss_intergenic	High Confidence (TSS_100.4)	2475.0	15.2777778
TIGR4_SP_1019_TSS_962850_+	SP_1019	NC_003028.3	962850	+	60	20	81	49.38	113.0	tss_within_coding	Low Confidence (TSS_2.1)	33.0	1.22222222222222
TIGR4_SP_1020_TSS_963435_+	SP_1020	NC_003028.3	963435	+	60	20	81	29.63	17.0	tss_within_coding	Low Confidence (TSS_2.1)	198.0	1.05882352941176
TIGR4_SP_1021_TSS_964126_+	SP_1021	NC_003028.3	964126	+	60	20	81	44.44	405.0	tss_within_coding	Low Confidence (TSS_2.1)	43.0	1.075
TIGR4_SP_1022_TSS_965074_+	SP_1022	NC_003028.3	965074	+	60	20	81	25.93	253.0	tss_within_coding	High Confidence (TSS_100.4)	30960.0	11.9767891682785
TIGR4_nan_TSS_965145_+	nan	NC_003028.3	965145	+	60	20	81	45.68	NA		Secondary TSS, High confidence		
TIGR4_SP_1023_TSS_965803_+	SP_1023	NC_003028.3	965803	+	60	20	81	45.68	155.0	tss_within_coding	Low Confidence (TSS_2.1)	144.0	1.10769230769231
TIGR4_SP_1024_TSS_966060_+	SP_1024	NC_003028.3	966060	+	60	20	81	46.91	391.0	tss_within_coding	Low Confidence (TSS_2.1)	88.0	1.3134328358209
TIGR4_SP_1025_TSS_967467_+	SP_1025	NC_003028.3	967467	+	60	20	81	33.33	215.0	tss_within_coding	High Confidence (TSS_100.4)	220.0	220.0
TIGR4_SP_1026_TSS_968605_+	SP_1026	NC_003028.3	968605	+	60	20	81	40.74	84.0	tss_within_coding	Low Confidence (TSS_2.1)	82.0	1.01234567901235
TIGR4_SP_1027_TSS_969358_+	SP_1027	NC_003028.3	969358	+	60	20	81	30.86	19.0	tss_intergenic	High Confidence (TSS_100.4)	292335.0	15.6521389944852
TIGR4_SP_1029_TSS_970377_+	SP_1029	NC_003028.3	970377	+	60	20	81	38.27	48.0	tss_intergenic	High Confidence (TSS_100.4)	491.0	5.84523809523809
TIGR4_SP_RS05110_TSS_971943_+	SP_RS05110	NC_003028.3	971943	+	60	20	81	24.69	312.0	tss_within_coding	Low Confidence (TSS_2.1)	34.0	1.17241379310345
TIGR4_SpF61_sRNA_TSS_972273_+	SpF61_sRNA	NC_003028.3	972273	+	60	20	81	24.69	54.0	tss_intergenic	Low Confidence (TSS_2.1)	6.0	1.2
TIGR4_SP_1030_TSS_972765_+	SP_1030	NC_003028.3	972765	+	60	20	81	17.28	30.0	tss_intergenic	High Confidence (TSS_100.4)	524.0	7.70588235294118
TIGR4_SP_1032_TSS_973384_+	SP_1032	NC_003028.3	973384	+	60	20	81	20.99	22.0	tss_intergenic	Low Confidence (TSS_2.1)	1676.0	2.86006825938567
TIGR4_SP_1033_TSS_974086_+	SP_1033	NC_003028.3	974086	+	60	20	81	27.16	323.0	tss_within_coding	Low Confidence (TSS_2.1)	67.0	1.046875
TIGR4_SP_1034_TSS_975057_+	SP_1034	NC_003028.3	975057	+	60	20	81	25.93	371.0	tss_within_coding	Low Confidence (TSS_2.1)	22.0	1.04761904761905
TIGR4_SP_RS12080_TSS_977259_+	SP_RS12080	NC_003028.3	977259	+	60	20	81	32.1	358.0	tss_intergenic	Low Confidence (TSS_2.1)	43.0	1.1025641025641
TIGR4_SP_1038_TSS_978025_+	SP_1038	NC_003028.3	978025	+	60	20	81	38.27	106.0	tss_intergenic	Low Confidence (TSS_2.1)	104.0	1.1063829787234
TIGR4_SP_1039_TSS_978619_+	SP_1039	NC_003028.3	978619	+	60	20	81	20.99	351.0	tss_intergenic	Low Confidence (TSS_2.1)	20.0	1.05263157894737
TIGR4_SP_1040_TSS_979153_+	SP_1040	NC_003028.3	979153	+	60	20	81	28.4	70.0	tss_intergenic	Low Confidence (TSS_2.1)	111.0	3.08333333333333
TIGR4_SP_1041_TSS_980860_+	SP_1041	NC_003028.3	980860	+	60	20	81	30.86	310.0	tss_within_coding	Low Confidence (TSS_2.1)	32.0	1.52380952380952
TIGR4_SP_1042_TSS_982046_+	SP_1042	NC_003028.3	982046	+	60	20	81	34.57	12.0	tss_intergenic	High Confidence (TSS_100.4)	574.0	5.07964601769912
TIGR4_SP_1045_TSS_984031_+	SP_1045	NC_003028.3	984031	+	60	20	81	32.1	59.0	tss_intergenic	High Confidence (TSS_100.4)	222.0	9.65217391304348
TIGR4_SP_RS12090_TSS_985082_+	SP_RS12090	NC_003028.3	985082	+	60	20	81	32.1	32.0	tss_intergenic	Low Confidence (TSS_2.1)	94.0	7.23076923076923
TIGR4_SP_1047_TSS_986934_+	SP_1047	NC_003028.3	986934	+	60	20	81	27.16	29.0	tss_intergenic	High Confidence (TSS_100.4)	332.0	5.1875
TIGR4_SP_1050_TSS_988031_+	SP_1050	NC_003028.3	988031	+	60	20	81	28.4	21.0	tss_intergenic	High Confidence (TSS_100.4)	508.0	4.064
TIGR4_SP_1051_TSS_988459_+	SP_1051	NC_003028.3	988459	+	60	20	81	29.63	69.0	tss_within_coding	Low Confidence (TSS_2.1)	21.0	1.4
TIGR4_SP_1052_TSS_988844_+	SP_1052	NC_003028.3	988844	+	60	20	81	29.63	473.0	tss_within_coding	Low Confidence (TSS_2.1)	63.0	1.21153846153846
TIGR4_group-II-D1D4-3_TSS_990113_+	group-II-D1D4-3	NC_003028.3	990113	+	60	20	81	30.86	489.0	tss_within_coding	Low Confidence (TSS_2.1)	194.0	1.03743315508021
TIGR4_SP_1054_TSS_991133_+	SP_1054	NC_003028.3	991133	+	60	20	81	41.98	171.0	tss_intergenic	Low Confidence (TSS_2.1)	2.0	2.0
TIGR4_SP_1057_TSS_993924_+	SP_1057	NC_003028.3	993924	+	60	20	81	18.52	30.0	tss_intergenic	High Confidence (TSS_100.4)	171.0	7.43478260869565
